date_id,Year,Month,Dayweek,Day of week,Holiday Indicator
D2609,1998,1,Friday,Weekday,Non-Holiday
D2610,1998,1,Friday,Weekday,Christmas
D2611,1998,1,Monday,Weekday,Non-Holiday
D2612,1998,1,Saturday,Weekend,Christmas
D2613,1998,1,Saturday,Weekend,Non-Holiday
D2614,1998,1,Sunday,Weekend,Non-Holiday
D2615,1998,1,Thursday,Weekday,Christmas
D2616,1998,1,Thursday,Weekday,Non-Holiday
D2617,1998,1,Tuesday,Weekday,Non-Holiday
D2618,1998,1,Wednesday,Weekday,Non-Holiday
D2619,1997,12,Friday,Weekday,Non-Holiday
D2620,1997,12,Friday,Weekday,Christmas
D2621,1997,12,Monday,Weekday,Non-Holiday
D2622,1997,12,Monday,Weekday,Christmas
D2623,1997,12,Saturday,Weekend,Non-Holiday
D2624,1997,12,Saturday,Weekend,Christmas
D2625,1997,12,Sunday,Weekend,Non-Holiday
D2626,1997,12,Sunday,Weekend,Christmas
D2627,1997,12,Thursday,Weekday,Christmas
D2628,1997,12,Thursday,Weekday,Non-Holiday
D2629,1997,12,Tuesday,Weekday,Non-Holiday
D2630,1997,12,Tuesday,Weekday,Christmas
D2631,1997,12,Wednesday,Weekday,Christmas
D2632,1997,12,Wednesday,Weekday,Non-Holiday
D2633,1997,11,Friday,Weekday,Non-Holiday
D2634,1997,11,Monday,Weekday,Non-Holiday
D2635,1997,11,Saturday,Weekend,Non-Holiday
D2636,1997,11,Sunday,Weekend,Non-Holiday
D2637,1997,11,Thursday,Weekday,Non-Holiday
D2638,1997,11,Tuesday,Weekday,Non-Holiday
D2639,1997,11,Wednesday,Weekday,Non-Holiday
D2640,1997,10,Friday,Weekday,Non-Holiday
D2641,1997,10,Monday,Weekday,Non-Holiday
D2642,1997,10,Saturday,Weekend,Non-Holiday
D2643,1997,10,Sunday,Weekend,Non-Holiday
D2644,1997,10,Thursday,Weekday,Non-Holiday
D2645,1997,10,Tuesday,Weekday,Non-Holiday
D2646,1997,10,Wednesday,Weekday,Non-Holiday
D2647,1997,9,Friday,Weekday,Non-Holiday
D2648,1997,9,Monday,Weekday,Non-Holiday
D2649,1997,9,Saturday,Weekend,Non-Holiday
D2650,1997,9,Sunday,Weekend,Non-Holiday
D2651,1997,9,Thursday,Weekday,Non-Holiday
D2652,1997,9,Tuesday,Weekday,Non-Holiday
D2653,1997,9,Wednesday,Weekday,Non-Holiday
D2654,1997,8,Friday,Weekday,Non-Holiday
D2655,1997,8,Monday,Weekday,Non-Holiday
D2656,1997,8,Saturday,Weekend,Non-Holiday
D2657,1997,8,Sunday,Weekend,Non-Holiday
D2658,1997,8,Thursday,Weekday,Non-Holiday
D2659,1997,8,Tuesday,Weekday,Non-Holiday
D2660,1997,8,Wednesday,Weekday,Non-Holiday
D2661,1997,7,Friday,Weekday,Non-Holiday
D2662,1997,7,Monday,Weekday,Non-Holiday
D2663,1997,7,Saturday,Weekend,Non-Holiday
D2664,1997,7,Sunday,Weekend,Non-Holiday
D2665,1997,7,Thursday,Weekday,Non-Holiday
D2666,1997,7,Tuesday,Weekday,Non-Holiday
D2667,1997,7,Wednesday,Weekday,Non-Holiday
D2668,1997,6,Friday,Weekday,Non-Holiday
D2669,1997,6,Monday,Weekday,Non-Holiday
D2670,1997,6,Saturday,Weekend,Non-Holiday
D2671,1997,6,Sunday,Weekend,Non-Holiday
D2672,1997,6,Thursday,Weekday,Non-Holiday
D2673,1997,6,Tuesday,Weekday,Non-Holiday
D2674,1997,6,Wednesday,Weekday,Non-Holiday
D2675,1997,5,Friday,Weekday,Non-Holiday
D2676,1997,5,Monday,Weekday,Non-Holiday
D2677,1997,5,Saturday,Weekend,Non-Holiday
D2678,1997,5,Sunday,Weekend,Non-Holiday
D2679,1997,5,Thursday,Weekday,Non-Holiday
D2680,1997,5,Tuesday,Weekday,Non-Holiday
D2681,1997,5,Wednesday,Weekday,Non-Holiday
D2682,1997,4,Friday,Weekday,Non-Holiday
D2683,1997,4,Monday,Weekday,Non-Holiday
D2684,1997,4,Saturday,Weekend,Non-Holiday
D2685,1997,4,Sunday,Weekend,Non-Holiday
D2686,1997,4,Thursday,Weekday,Non-Holiday
D2687,1997,4,Tuesday,Weekday,Non-Holiday
D2688,1997,4,Wednesday,Weekday,Non-Holiday
D2689,1997,3,Friday,Weekday,Non-Holiday
D2690,1997,3,Monday,Weekday,Non-Holiday
D2691,1997,3,Saturday,Weekend,Non-Holiday
D2692,1997,3,Sunday,Weekend,Non-Holiday
D2693,1997,3,Thursday,Weekday,Non-Holiday
D2694,1997,3,Tuesday,Weekday,Non-Holiday
D2695,1997,3,Wednesday,Weekday,Non-Holiday
D2696,1997,2,Friday,Weekday,Non-Holiday
D2697,1997,2,Monday,Weekday,Non-Holiday
D2698,1997,2,Saturday,Weekend,Non-Holiday
D2699,1997,2,Sunday,Weekend,Non-Holiday
D2700,1997,2,Thursday,Weekday,Non-Holiday
D2701,1997,2,Tuesday,Weekday,Non-Holiday
D2702,1997,2,Wednesday,Weekday,Non-Holiday
D2703,1997,1,Friday,Weekday,Non-Holiday
D2704,1997,1,Friday,Weekday,Christmas
D2705,1997,1,Monday,Weekday,Non-Holiday
D2706,1997,1,Saturday,Weekend,Non-Holiday
D2707,1997,1,Sunday,Weekend,Non-Holiday
D2708,1997,1,Thursday,Weekday,Non-Holiday
D2709,1997,1,Thursday,Weekday,Christmas
D2710,1997,1,Tuesday,Weekday,Non-Holiday
D2711,1997,1,Wednesday,Weekday,Christmas
D2712,1997,1,Wednesday,Weekday,Non-Holiday
D2713,1996,12,Friday,Weekday,Christmas
D2714,1996,12,Friday,Weekday,Non-Holiday
D2715,1996,12,Monday,Weekday,Non-Holiday
D2716,1996,12,Monday,Weekday,Christmas
D2717,1996,12,Saturday,Weekend,Non-Holiday
D2718,1996,12,Saturday,Weekend,Christmas
D2719,1996,12,Sunday,Weekend,Non-Holiday
D2720,1996,12,Sunday,Weekend,Christmas
D2721,1996,12,Thursday,Weekday,Non-Holiday
D2722,1996,12,Thursday,Weekday,Christmas
D2723,1996,12,Tuesday,Weekday,Christmas
D2724,1996,12,Tuesday,Weekday,Non-Holiday
D2725,1996,12,Wednesday,Weekday,Non-Holiday
D2726,1996,12,Wednesday,Weekday,Christmas
D2727,1996,11,Friday,Weekday,Non-Holiday
D2728,1996,11,Monday,Weekday,Non-Holiday
D2729,1996,11,Saturday,Weekend,Non-Holiday
D2730,1996,11,Sunday,Weekend,Non-Holiday
D2731,1996,11,Thursday,Weekday,Non-Holiday
D2732,1996,11,Tuesday,Weekday,Non-Holiday
D2733,1996,11,Wednesday,Weekday,Non-Holiday
D2734,1996,10,Friday,Weekday,Non-Holiday
D2735,1996,10,Monday,Weekday,Non-Holiday
D2736,1996,10,Saturday,Weekend,Non-Holiday
D2737,1996,10,Sunday,Weekend,Non-Holiday
D2738,1996,10,Thursday,Weekday,Non-Holiday
D2739,1996,10,Tuesday,Weekday,Non-Holiday
D2740,1996,10,Wednesday,Weekday,Non-Holiday
D2741,1996,9,Friday,Weekday,Non-Holiday
D2742,1996,9,Monday,Weekday,Non-Holiday
D2743,1996,9,Saturday,Weekend,Non-Holiday
D2744,1996,9,Sunday,Weekend,Non-Holiday
D2745,1996,9,Thursday,Weekday,Non-Holiday
D2746,1996,9,Tuesday,Weekday,Non-Holiday
D2747,1996,9,Wednesday,Weekday,Non-Holiday
D2748,1996,8,Friday,Weekday,Non-Holiday
D2749,1996,8,Monday,Weekday,Non-Holiday
D2750,1996,8,Saturday,Weekend,Non-Holiday
D2751,1996,8,Sunday,Weekend,Non-Holiday
D2752,1996,8,Thursday,Weekday,Non-Holiday
D2753,1996,8,Tuesday,Weekday,Non-Holiday
D2754,1996,8,Wednesday,Weekday,Non-Holiday
D2755,1996,7,Friday,Weekday,Non-Holiday
D2756,1996,7,Monday,Weekday,Non-Holiday
D2757,1996,7,Saturday,Weekend,Non-Holiday
D2758,1996,7,Sunday,Weekend,Non-Holiday
D2759,1996,7,Thursday,Weekday,Non-Holiday
D2760,1996,7,Tuesday,Weekday,Non-Holiday
D2761,1996,7,Wednesday,Weekday,Non-Holiday
D2762,1996,6,Friday,Weekday,Non-Holiday
D2763,1996,6,Monday,Weekday,Non-Holiday
D2764,1996,6,Saturday,Weekend,Non-Holiday
D2765,1996,6,Sunday,Weekend,Non-Holiday
D2766,1996,6,Thursday,Weekday,Non-Holiday
D2767,1996,6,Tuesday,Weekday,Non-Holiday
D2768,1996,6,Wednesday,Weekday,Non-Holiday
D2769,1996,5,Friday,Weekday,Non-Holiday
D2770,1996,5,Monday,Weekday,Non-Holiday
D2771,1996,5,Saturday,Weekend,Non-Holiday
D2772,1996,5,Sunday,Weekend,Non-Holiday
D2773,1996,5,Thursday,Weekday,Non-Holiday
D2774,1996,5,Tuesday,Weekday,Non-Holiday
D2775,1996,5,Wednesday,Weekday,Non-Holiday
D2776,1996,4,Friday,Weekday,Non-Holiday
D2777,1996,4,Monday,Weekday,Non-Holiday
D2778,1996,4,Saturday,Weekend,Non-Holiday
D2779,1996,4,Sunday,Weekend,Non-Holiday
D2780,1996,4,Thursday,Weekday,Non-Holiday
D2781,1996,4,Tuesday,Weekday,Non-Holiday
D2782,1996,4,Wednesday,Weekday,Non-Holiday
D2783,1996,3,Friday,Weekday,Non-Holiday
D2784,1996,3,Monday,Weekday,Non-Holiday
D2785,1996,3,Saturday,Weekend,Non-Holiday
D2786,1996,3,Sunday,Weekend,Non-Holiday
D2787,1996,3,Thursday,Weekday,Non-Holiday
D2788,1996,3,Tuesday,Weekday,Non-Holiday
D2789,1996,3,Wednesday,Weekday,Non-Holiday
D2790,1996,2,Friday,Weekday,Non-Holiday
D2791,1996,2,Monday,Weekday,Non-Holiday
D2792,1996,2,Saturday,Weekend,Non-Holiday
D2793,1996,2,Sunday,Weekend,Non-Holiday
D2794,1996,2,Thursday,Weekday,Non-Holiday
D2795,1996,2,Tuesday,Weekday,Non-Holiday
D2796,1996,2,Wednesday,Weekday,Non-Holiday
D2797,1996,1,Friday,Weekday,Non-Holiday
D2798,1996,1,Monday,Weekday,Christmas
D2799,1996,1,Monday,Weekday,Non-Holiday
D2800,1996,1,Saturday,Weekend,Non-Holiday
D2801,1996,1,Sunday,Weekend,Non-Holiday
D2802,1996,1,Thursday,Weekday,Non-Holiday
D2803,1996,1,Tuesday,Weekday,Christmas
D2804,1996,1,Tuesday,Weekday,Non-Holiday
D2805,1996,1,Wednesday,Weekday,Non-Holiday
D2806,1996,1,Wednesday,Weekday,Christmas
D2807,1995,12,Friday,Weekday,Non-Holiday
D2808,1995,12,Friday,Weekday,Christmas
D2809,1995,12,Monday,Weekday,Non-Holiday
D2810,1995,12,Monday,Weekday,Christmas
D2811,1995,12,Saturday,Weekend,Christmas
D2812,1995,12,Saturday,Weekend,Non-Holiday
D2813,1995,12,Sunday,Weekend,Non-Holiday
D2814,1995,12,Sunday,Weekend,Christmas
D2815,1995,12,Thursday,Weekday,Christmas
D2816,1995,12,Thursday,Weekday,Non-Holiday
D2817,1995,12,Tuesday,Weekday,Christmas
D2818,1995,12,Tuesday,Weekday,Non-Holiday
D2819,1995,12,Wednesday,Weekday,Non-Holiday
D2820,1995,12,Wednesday,Weekday,Christmas
D2821,1995,11,Friday,Weekday,Non-Holiday
D2822,1995,11,Monday,Weekday,Non-Holiday
D2823,1995,11,Saturday,Weekend,Non-Holiday
D2824,1995,11,Sunday,Weekend,Non-Holiday
D2825,1995,11,Thursday,Weekday,Non-Holiday
D2826,1995,11,Tuesday,Weekday,Non-Holiday
D2827,1995,11,Wednesday,Weekday,Non-Holiday
D2828,1995,10,Friday,Weekday,Non-Holiday
D2829,1995,10,Monday,Weekday,Non-Holiday
D2830,1995,10,Saturday,Weekend,Non-Holiday
D2831,1995,10,Sunday,Weekend,Non-Holiday
D2832,1995,10,Thursday,Weekday,Non-Holiday
D2833,1995,10,Tuesday,Weekday,Non-Holiday
D2834,1995,10,Wednesday,Weekday,Non-Holiday
D2835,1995,9,Friday,Weekday,Non-Holiday
D2836,1995,9,Monday,Weekday,Non-Holiday
D2837,1995,9,Saturday,Weekend,Non-Holiday
D2838,1995,9,Sunday,Weekend,Non-Holiday
D2839,1995,9,Thursday,Weekday,Non-Holiday
D2840,1995,9,Tuesday,Weekday,Non-Holiday
D2841,1995,9,Wednesday,Weekday,Non-Holiday
D2842,1995,8,Friday,Weekday,Non-Holiday
D2843,1995,8,Monday,Weekday,Non-Holiday
D2844,1995,8,Saturday,Weekend,Non-Holiday
D2845,1995,8,Sunday,Weekend,Non-Holiday
D2846,1995,8,Thursday,Weekday,Non-Holiday
D2847,1995,8,Tuesday,Weekday,Non-Holiday
D2848,1995,8,Wednesday,Weekday,Non-Holiday
D2849,1995,7,Friday,Weekday,Non-Holiday
D2850,1995,7,Monday,Weekday,Non-Holiday
D2851,1995,7,Saturday,Weekend,Non-Holiday
D2852,1995,7,Sunday,Weekend,Non-Holiday
D2853,1995,7,Thursday,Weekday,Non-Holiday
D2854,1995,7,Tuesday,Weekday,Non-Holiday
D2855,1995,7,Wednesday,Weekday,Non-Holiday
D2856,1995,6,Friday,Weekday,Non-Holiday
D2857,1995,6,Monday,Weekday,Non-Holiday
D2858,1995,6,Saturday,Weekend,Non-Holiday
D2859,1995,6,Sunday,Weekend,Non-Holiday
D2860,1995,6,Thursday,Weekday,Non-Holiday
D2861,1995,6,Tuesday,Weekday,Non-Holiday
D2862,1995,6,Wednesday,Weekday,Non-Holiday
D2863,1995,5,Friday,Weekday,Non-Holiday
D2864,1995,5,Monday,Weekday,Non-Holiday
D2865,1995,5,Saturday,Weekend,Non-Holiday
D2866,1995,5,Sunday,Weekend,Non-Holiday
D2867,1995,5,Thursday,Weekday,Non-Holiday
D2868,1995,5,Tuesday,Weekday,Non-Holiday
D2869,1995,5,Wednesday,Weekday,Non-Holiday
D2870,1995,4,Friday,Weekday,Non-Holiday
D2871,1995,4,Monday,Weekday,Non-Holiday
D2872,1995,4,Saturday,Weekend,Non-Holiday
D2873,1995,4,Sunday,Weekend,Non-Holiday
D2874,1995,4,Thursday,Weekday,Non-Holiday
D2875,1995,4,Tuesday,Weekday,Non-Holiday
D2876,1995,4,Wednesday,Weekday,Non-Holiday
D2877,1995,3,Friday,Weekday,Non-Holiday
D2878,1995,3,Monday,Weekday,Non-Holiday
D2879,1995,3,Saturday,Weekend,Non-Holiday
D2880,1995,3,Sunday,Weekend,Non-Holiday
D2881,1995,3,Thursday,Weekday,Non-Holiday
D2882,1995,3,Tuesday,Weekday,Non-Holiday
D2883,1995,3,Wednesday,Weekday,Non-Holiday
D2884,1995,2,Friday,Weekday,Non-Holiday
D2885,1995,2,Monday,Weekday,Non-Holiday
D2886,1995,2,Saturday,Weekend,Non-Holiday
D2887,1995,2,Sunday,Weekend,Non-Holiday
D2888,1995,2,Thursday,Weekday,Non-Holiday
D2889,1995,2,Tuesday,Weekday,Non-Holiday
D2890,1995,2,Wednesday,Weekday,Non-Holiday
D2891,1995,1,Friday,Weekday,Non-Holiday
D2892,1995,1,Monday,Weekday,Non-Holiday
D2893,1995,1,Saturday,Weekend,Non-Holiday
D2894,1995,1,Sunday,Weekend,Non-Holiday
D2895,1995,1,Sunday,Weekend,Christmas
D2896,1995,1,Thursday,Weekday,Non-Holiday
D2897,1995,1,Tuesday,Weekday,Non-Holiday
D2898,1995,1,Tuesday,Weekday,Christmas
D2899,1995,1,Wednesday,Weekday,Non-Holiday
D2900,1994,12,Friday,Weekday,Christmas
D2901,1994,12,Friday,Weekday,Non-Holiday
D2902,1994,12,Monday,Weekday,Christmas
D2903,1994,12,Monday,Weekday,Non-Holiday
D2904,1994,12,Saturday,Weekend,Non-Holiday
D2905,1994,12,Saturday,Weekend,Christmas
D2906,1994,12,Sunday,Weekend,Christmas
D2907,1994,12,Sunday,Weekend,Non-Holiday
D2908,1994,12,Thursday,Weekday,Non-Holiday
D2909,1994,12,Thursday,Weekday,Christmas
D2910,1994,12,Tuesday,Weekday,Christmas
D2911,1994,12,Tuesday,Weekday,Non-Holiday
D2912,1994,12,Wednesday,Weekday,Non-Holiday
D2913,1994,12,Wednesday,Weekday,Christmas
D2914,1994,11,Friday,Weekday,Non-Holiday
D2915,1994,11,Monday,Weekday,Non-Holiday
D2916,1994,11,Saturday,Weekend,Non-Holiday
D2917,1994,11,Sunday,Weekend,Non-Holiday
D2918,1994,11,Thursday,Weekday,Non-Holiday
D2919,1994,11,Tuesday,Weekday,Non-Holiday
D2920,1994,11,Wednesday,Weekday,Non-Holiday
D2921,1994,10,Friday,Weekday,Non-Holiday
D2922,1994,10,Monday,Weekday,Non-Holiday
D2923,1994,10,Saturday,Weekend,Non-Holiday
D2924,1994,10,Sunday,Weekend,Non-Holiday
D2925,1994,10,Thursday,Weekday,Non-Holiday
D2926,1994,10,Tuesday,Weekday,Non-Holiday
D2927,1994,10,Wednesday,Weekday,Non-Holiday
D2928,1994,9,Friday,Weekday,Non-Holiday
D2929,1994,9,Monday,Weekday,Non-Holiday
D2930,1994,9,Saturday,Weekend,Non-Holiday
D2931,1994,9,Sunday,Weekend,Non-Holiday
D2932,1994,9,Thursday,Weekday,Non-Holiday
D2933,1994,9,Tuesday,Weekday,Non-Holiday
D2934,1994,9,Wednesday,Weekday,Non-Holiday
D2935,1994,8,Friday,Weekday,Non-Holiday
D2936,1994,8,Monday,Weekday,Non-Holiday
D2937,1994,8,Saturday,Weekend,Non-Holiday
D2938,1994,8,Sunday,Weekend,Non-Holiday
D2939,1994,8,Thursday,Weekday,Non-Holiday
D2940,1994,8,Tuesday,Weekday,Non-Holiday
D2941,1994,8,Wednesday,Weekday,Non-Holiday
D2942,1994,7,Friday,Weekday,Non-Holiday
D2943,1994,7,Monday,Weekday,Non-Holiday
D2944,1994,7,Saturday,Weekend,Non-Holiday
D2945,1994,7,Sunday,Weekend,Non-Holiday
D2946,1994,7,Thursday,Weekday,Non-Holiday
D2947,1994,7,Tuesday,Weekday,Non-Holiday
D2948,1994,7,Wednesday,Weekday,Non-Holiday
D2949,1994,6,Friday,Weekday,Non-Holiday
D2950,1994,6,Monday,Weekday,Non-Holiday
D2951,1994,6,Saturday,Weekend,Non-Holiday
D2952,1994,6,Sunday,Weekend,Non-Holiday
D2953,1994,6,Thursday,Weekday,Non-Holiday
D2954,1994,6,Tuesday,Weekday,Non-Holiday
D2955,1994,6,Wednesday,Weekday,Non-Holiday
D2956,1994,5,Friday,Weekday,Non-Holiday
D2957,1994,5,Monday,Weekday,Non-Holiday
D2958,1994,5,Saturday,Weekend,Non-Holiday
D2959,1994,5,Sunday,Weekend,Non-Holiday
D2960,1994,5,Thursday,Weekday,Non-Holiday
D2961,1994,5,Tuesday,Weekday,Non-Holiday
D2962,1994,5,Wednesday,Weekday,Non-Holiday
D2963,1994,4,Friday,Weekday,Non-Holiday
D2964,1994,4,Monday,Weekday,Non-Holiday
D2965,1994,4,Saturday,Weekend,Non-Holiday
D2966,1994,4,Sunday,Weekend,Non-Holiday
D2967,1994,4,Thursday,Weekday,Non-Holiday
D2968,1994,4,Tuesday,Weekday,Non-Holiday
D2969,1994,4,Wednesday,Weekday,Non-Holiday
D2970,1994,3,Friday,Weekday,Non-Holiday
D2971,1994,3,Monday,Weekday,Non-Holiday
D2972,1994,3,Saturday,Weekend,Non-Holiday
D2973,1994,3,Sunday,Weekend,Non-Holiday
D2974,1994,3,Thursday,Weekday,Non-Holiday
D2975,1994,3,Tuesday,Weekday,Non-Holiday
D2976,1994,3,Wednesday,Weekday,Non-Holiday
D2977,1994,2,Friday,Weekday,Non-Holiday
D2978,1994,2,Monday,Weekday,Non-Holiday
D2979,1994,2,Saturday,Weekend,Non-Holiday
D2980,1994,2,Sunday,Weekend,Non-Holiday
D2981,1994,2,Thursday,Weekday,Non-Holiday
D2982,1994,2,Tuesday,Weekday,Non-Holiday
D2983,1994,2,Wednesday,Weekday,Non-Holiday
D2984,1994,1,Friday,Weekday,Non-Holiday
D2985,1994,1,Monday,Weekday,Non-Holiday
D2986,1994,1,Monday,Weekday,Christmas
D2987,1994,1,Saturday,Weekend,Non-Holiday
D2988,1994,1,Saturday,Weekend,Christmas
D2989,1994,1,Sunday,Weekend,Non-Holiday
D2990,1994,1,Sunday,Weekend,Christmas
D2991,1994,1,Thursday,Weekday,Non-Holiday
D2992,1994,1,Tuesday,Weekday,Non-Holiday
D2993,1994,1,Wednesday,Weekday,Non-Holiday
D2994,1993,12,Friday,Weekday,Christmas
D2995,1993,12,Friday,Weekday,Non-Holiday
D2996,1993,12,Monday,Weekday,Non-Holiday
D2997,1993,12,Monday,Weekday,Christmas
D2998,1993,12,Saturday,Weekend,Non-Holiday
D2999,1993,12,Saturday,Weekend,Christmas
D3000,1993,12,Sunday,Weekend,Non-Holiday
D3001,1993,12,Sunday,Weekend,Christmas
D3002,1993,12,Thursday,Weekday,Non-Holiday
D3003,1993,12,Thursday,Weekday,Christmas
D3004,1993,12,Tuesday,Weekday,Non-Holiday
D3005,1993,12,Tuesday,Weekday,Christmas
D3006,1993,12,Wednesday,Weekday,Non-Holiday
D3007,1993,12,Wednesday,Weekday,Christmas
D3008,1993,11,Friday,Weekday,Non-Holiday
D3009,1993,11,Monday,Weekday,Non-Holiday
D3010,1993,11,Saturday,Weekend,Non-Holiday
D3011,1993,11,Sunday,Weekend,Non-Holiday
D3012,1993,11,Thursday,Weekday,Non-Holiday
D3013,1993,11,Tuesday,Weekday,Non-Holiday
D3014,1993,11,Wednesday,Weekday,Non-Holiday
D3015,1993,10,Friday,Weekday,Non-Holiday
D3016,1993,10,Monday,Weekday,Non-Holiday
D3017,1993,10,Saturday,Weekend,Non-Holiday
D3018,1993,10,Sunday,Weekend,Non-Holiday
D3019,1993,10,Thursday,Weekday,Non-Holiday
D3020,1993,10,Tuesday,Weekday,Non-Holiday
D3021,1993,10,Wednesday,Weekday,Non-Holiday
D3022,1993,9,Friday,Weekday,Non-Holiday
D3023,1993,9,Monday,Weekday,Non-Holiday
D3024,1993,9,Saturday,Weekend,Non-Holiday
D3025,1993,9,Sunday,Weekend,Non-Holiday
D3026,1993,9,Thursday,Weekday,Non-Holiday
D3027,1993,9,Tuesday,Weekday,Non-Holiday
D3028,1993,9,Wednesday,Weekday,Non-Holiday
D3029,1993,8,Friday,Weekday,Non-Holiday
D3030,1993,8,Monday,Weekday,Non-Holiday
D3031,1993,8,Saturday,Weekend,Non-Holiday
D3032,1993,8,Sunday,Weekend,Non-Holiday
D3033,1993,8,Thursday,Weekday,Non-Holiday
D3034,1993,8,Tuesday,Weekday,Non-Holiday
D3035,1993,8,Wednesday,Weekday,Non-Holiday
D3036,1993,7,Friday,Weekday,Non-Holiday
D3037,1993,7,Monday,Weekday,Non-Holiday
D3038,1993,7,Saturday,Weekend,Non-Holiday
D3039,1993,7,Sunday,Weekend,Non-Holiday
D3040,1993,7,Thursday,Weekday,Non-Holiday
D3041,1993,7,Tuesday,Weekday,Non-Holiday
D3042,1993,7,Wednesday,Weekday,Non-Holiday
D3043,1993,6,Friday,Weekday,Non-Holiday
D3044,1993,6,Monday,Weekday,Non-Holiday
D3045,1993,6,Saturday,Weekend,Non-Holiday
D3046,1993,6,Sunday,Weekend,Non-Holiday
D3047,1993,6,Thursday,Weekday,Non-Holiday
D3048,1993,6,Tuesday,Weekday,Non-Holiday
D3049,1993,6,Wednesday,Weekday,Non-Holiday
D3050,1993,5,Friday,Weekday,Non-Holiday
D3051,1993,5,Monday,Weekday,Non-Holiday
D3052,1993,5,Saturday,Weekend,Non-Holiday
D3053,1993,5,Sunday,Weekend,Non-Holiday
D3054,1993,5,Thursday,Weekday,Non-Holiday
D3055,1993,5,Tuesday,Weekday,Non-Holiday
D3056,1993,5,Wednesday,Weekday,Non-Holiday
D3057,1993,4,Friday,Weekday,Non-Holiday
D3058,1993,4,Monday,Weekday,Non-Holiday
D3059,1993,4,Saturday,Weekend,Non-Holiday
D3060,1993,4,Sunday,Weekend,Non-Holiday
D3061,1993,4,Thursday,Weekday,Non-Holiday
D3062,1993,4,Tuesday,Weekday,Non-Holiday
D3063,1993,4,Wednesday,Weekday,Non-Holiday
D3064,1993,3,Friday,Weekday,Non-Holiday
D3065,1993,3,Monday,Weekday,Non-Holiday
D3066,1993,3,Saturday,Weekend,Non-Holiday
D3067,1993,3,Sunday,Weekend,Non-Holiday
D3068,1993,3,Thursday,Weekday,Non-Holiday
D3069,1993,3,Tuesday,Weekday,Non-Holiday
D3070,1993,3,Wednesday,Weekday,Non-Holiday
D3071,1993,2,Friday,Weekday,Non-Holiday
D3072,1993,2,Monday,Weekday,Non-Holiday
D3073,1993,2,Saturday,Weekend,Non-Holiday
D3074,1993,2,Sunday,Weekend,Non-Holiday
D3075,1993,2,Thursday,Weekday,Non-Holiday
D3076,1993,2,Tuesday,Weekday,Non-Holiday
D3077,1993,2,Wednesday,Weekday,Non-Holiday
D3078,1993,1,Friday,Weekday,Christmas
D3079,1993,1,Friday,Weekday,Non-Holiday
D3080,1993,1,Monday,Weekday,Non-Holiday
D3081,1993,1,Saturday,Weekend,Non-Holiday
D3082,1993,1,Saturday,Weekend,Christmas
D3083,1993,1,Sunday,Weekend,Non-Holiday
D3084,1993,1,Sunday,Weekend,Christmas
D3085,1993,1,Thursday,Weekday,Non-Holiday
D3086,1993,1,Tuesday,Weekday,Non-Holiday
D3087,1993,1,Wednesday,Weekday,Non-Holiday
D3088,1992,12,Friday,Weekday,Christmas
D3089,1992,12,Friday,Weekday,Non-Holiday
D3090,1992,12,Monday,Weekday,Christmas
D3091,1992,12,Monday,Weekday,Non-Holiday
D3092,1992,12,Saturday,Weekend,Non-Holiday
D3093,1992,12,Saturday,Weekend,Christmas
D3094,1992,12,Sunday,Weekend,Non-Holiday
D3095,1992,12,Sunday,Weekend,Christmas
D3096,1992,12,Thursday,Weekday,Christmas
D3097,1992,12,Thursday,Weekday,Non-Holiday
D3098,1992,12,Tuesday,Weekday,Non-Holiday
D3099,1992,12,Tuesday,Weekday,Christmas
D3100,1992,12,Wednesday,Weekday,Non-Holiday
D3101,1992,12,Wednesday,Weekday,Christmas
D3102,1992,11,Friday,Weekday,Non-Holiday
D3103,1992,11,Monday,Weekday,Non-Holiday
D3104,1992,11,Saturday,Weekend,Non-Holiday
D3105,1992,11,Sunday,Weekend,Non-Holiday
D3106,1992,11,Thursday,Weekday,Non-Holiday
D3107,1992,11,Tuesday,Weekday,Non-Holiday
D3108,1992,11,Wednesday,Weekday,Non-Holiday
D3109,1992,10,Friday,Weekday,Non-Holiday
D3110,1992,10,Monday,Weekday,Non-Holiday
D3111,1992,10,Saturday,Weekend,Non-Holiday
D3112,1992,10,Sunday,Weekend,Non-Holiday
D3113,1992,10,Thursday,Weekday,Non-Holiday
D3114,1992,10,Tuesday,Weekday,Non-Holiday
D3115,1992,10,Wednesday,Weekday,Non-Holiday
D3116,1992,9,Friday,Weekday,Non-Holiday
D3117,1992,9,Monday,Weekday,Non-Holiday
D3118,1992,9,Saturday,Weekend,Non-Holiday
D3119,1992,9,Sunday,Weekend,Non-Holiday
D3120,1992,9,Thursday,Weekday,Non-Holiday
D3121,1992,9,Tuesday,Weekday,Non-Holiday
D3122,1992,9,Wednesday,Weekday,Non-Holiday
D3123,1992,8,Friday,Weekday,Non-Holiday
D3124,1992,8,Monday,Weekday,Non-Holiday
D3125,1992,8,Saturday,Weekend,Non-Holiday
D3126,1992,8,Sunday,Weekend,Non-Holiday
D3127,1992,8,Thursday,Weekday,Non-Holiday
D3128,1992,8,Tuesday,Weekday,Non-Holiday
D3129,1992,8,Wednesday,Weekday,Non-Holiday
D3130,1992,7,Friday,Weekday,Non-Holiday
D3131,1992,7,Monday,Weekday,Non-Holiday
D3132,1992,7,Saturday,Weekend,Non-Holiday
